Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,total CO
Georgia,GEO,1996,2568270,-4033333.3,2420423.9,0,-4033000,0,1012254,344401.7,-1720983.7
Georgia,GEO,1997,1920604.7,-4033333.3,2090702.7,0,-4033000,0,1180327.6,356498.1,-2518200.2
Georgia,GEO,1998,1260906,-4033333.3,2048418.7,0,-4033000,0,1347780.9,370709.9,-3038517.8
Georgia,GEO,1999,1145041.6,-4033333.3,1853432.1,0,-4033000,0,1181838.4,488409.7,-3397611.5
Georgia,GEO,2000,969000,-4033333.3,2100610,0,-4033000,0,1340000,540600,-3116123.3
Georgia,GEO,2001,1179380,-3527333.3,1447580,0,-3527000,0,761000,365110,-3301263.3
Georgia,GEO,2002,12237030,-3527333.3,806850,0,-3527000,0,574000,462044,7025590.7
Georgia,GEO,2003,1309100,-3527333.3,935020,0,-3527000,0,589000,523810,-3697403.3
Georgia,GEO,2004,1259100,-3527333.3,1288910,0,-3527000,0,683000,554190,-3269133.3
Georgia,GEO,2005,1558500,-3527333.3,1501830,0,-3527000,0,994000,560180,-2439823.3
Georgia,GEO,2006,1620900,-3520000,1906830,0,-3520000,0,981000,575240,-1956030
Georgia,GEO,2007,2057200,-3520000,2181810,0,-3520000,0,1120000,591610,-1089380
Georgia,GEO,2008,1431400,-3520000,1982800,0,-3520000,0,1300000,586360,-1739440
Georgia,GEO,2009,1771400,-3520000,2579790,0,-3520000,0,1260000,591820,-836990
Georgia,GEO,2010,1756200,-3520000,1970780,0,-3520000,0,1390000,621180,-1301840
Germany,DEU,1990,162090446.1,-63066666.7,593941131,0,-50559000,0,215268527.5,47167299.3,904841737.2
Germany,DEU,1991,165082618.3,-63066666.7,565560135.7,0,-50559000,0,215310545.2,41668625,873996257.5
Germany,DEU,1992,167947733.8,-63066666.7,528403393.2,0,-50559000,0,198113313.2,41783048.5,822621822
Germany,DEU,1993,172890219,-63066666.7,513778832.8,0,-50559000,0,203315500.9,40910433,817269319
Germany,DEU,1994,170318396.8,-63066666.7,514105633.2,0,-50559000,0,192176816.7,42366100.8,805341280.8
Germany,DEU,1995,172223348.1,-63066666.7,508614663.4,0,-50559000,0,194606838.6,38804758.7,800623942.1
Germany,DEU,1996,173361449.7,-63066666.7,506483113.5,0,-50560000,0,219629361.4,37114134.5,822961392.4
Germany,DEU,1997,173975747.3,-63066666.7,490355530.7,0,-50560000,0,204791121.5,38113042.4,793608775.2
Germany,DEU,1998,177122811.1,-63066666.7,487930706.2,0,-50560000,0,195945401.5,38153232.3,785525484.4
Germany,DEU,1999,182546990.1,-63066666.7,468849480.8,0,-50560000,0,178229951.6,37662299.9,753662055.7
Germany,DEU,2000,178494000,-63066666.7,470720000,0,-50560000,0,178000000,38419570,752006903.3
Germany,DEU,2001,174083000,-40096424.2,478890000,0,-18300000,0,194000000,36725570,825302145.8
Germany,DEU,2002,172724000,-40166345.1,478660000,0,-18300000,0,181000000,35975070,809892724.9
Germany,DEU,2003,165605000,-40236192.2,486710000,0,-18300000,0,190000000,37930670,821709477.8
Germany,DEU,2004,164495000,-40305965.5,489280000,0,-18298000,0,186000000,38808870,819979904.5
Germany,DEU,2005,156698000,-40375665.3,468820000,0,-18300000,0,181000000,37900470,785742804.7
Germany,DEU,2006,154673000,-26400000,475920000,0,-13890000,0,186000000,40044570,816347570
Germany,DEU,2007,149421000,-26400000,492070000,0,-13900000,0,153000000,40460970,794651970
Germany,DEU,2008,157037000,-26400000,477410000,0,-13807000,0,180000000,40309970,814549970
Germany,DEU,2009,158223000,-26400000,447190000,0,-13900000,0,170000000,36959770,772072770
Germany,DEU,2010,157251000,-26400000,470770000,0,-13900000,0,150000000,40909570,778630570
Ghana,GHA,1990,1615952.3,20320666.7,363205.3,0,20467000,0,557598.7,642031.7,43966454.7
Ghana,GHA,1991,1497428.3,20320666.7,374337.6,0,20467000,0,408707.2,678674.2,43746814
Ghana,GHA,1992,1790534.2,20320666.7,420910.4,0,20467000,0,471833.1,809105.4,44280049.8
Ghana,GHA,1993,1805450.4,20320666.7,430427.8,0,20467000,0,479851.4,882673.9,44386070.2
Ghana,GHA,1994,1880656.1,20320666.7,519826.1,0,20467000,0,550902.5,892600.8,44631652.2
Ghana,GHA,1995,2049835.8,20320666.7,542073.6,0,20467000,0,622875.6,903095.8,44905547.5
Ghana,GHA,1996,2236232.6,20320666.7,576806,0,20466000,0,700041,946584.6,45246330.9
Ghana,GHA,1997,2331537.1,20320666.7,541587.5,0,20466000,0,731159.9,1055757,45446708.2
Ghana,GHA,1998,2781635.5,20320666.7,1819402.8,0,20466000,0,860082.8,867384.7,47115172.5
Ghana,GHA,1999,3096384.7,20320666.7,1894826.4,0,20466000,0,914823.4,1045066.7,47737767.9
Ghana,GHA,2000,2893400,20320666.7,1353901.2,0,20466000,0,909000,1125750,47068717.9
Ghana,GHA,2001,2907200,37392666.7,1788001.5,0,37538000,0,913000,1110620,81649488.2
Ghana,GHA,2002,3184100,37392666.7,2494301.7,0,37538000,0,532000,1060710,82201778.4
Ghana,GHA,2003,3100000,37392666.7,2724001.9,0,37538000,0,533000,890390,82178058.6
Ghana,GHA,2004,3611100,37392666.7,1569002.4,0,37538000,0,595000,862670,81568439.1
Ghana,GHA,2005,3446190,37392666.7,2141002.2,0,37538000,0,611000,878550,82007408.9
Ghana,GHA,2006,3665290,-7304000,3459502.4,0,-7158000,0,665000,862440,-5809767.6
Ghana,GHA,2007,3884400,-7304000,3684002.4,0,-7158000,0,666000,840720,-5386877.6
Ghana,GHA,2008,3372500,-7304000,3296002.4,0,-7158000,0,645000,831600,-6316897.6
Ghana,GHA,2009,4454500,-7304000,3375802.5,0,-7158000,0,1190000,833680,-4608017.5
Ghana,GHA,2010,4537900,-7304000,3978102.6,0,-7158000,0,896000,911670,-4138327.4
Gibraltar,GIB,1990,87372.5,0,61611.4,0,0,395.1,0,614,149993
Gibraltar,GIB,1991,137019.6,0,71339.4,0,0,406.1,0,0,208765.1
Gibraltar,GIB,1992,167245.8,0,77824.7,0,0,412.9,0,614,246097.4
Gibraltar,GIB,1993,167245.8,0,81067.6,0,0,419.7,0,614,249347.1
Gibraltar,GIB,1994,210686.3,0,81067.6,0,0,426.6,0,614,292794.5
Gibraltar,GIB,1995,204481.2,0,84310.4,0,0,433.4,0,614,289839
Gibraltar,GIB,1996,207583.8,0,84310.4,0,0,443.5,0,614,292951.7
Gibraltar,GIB,1997,216691.3,0,87553.3,0,0,455.8,0,614,305314.4
Gibraltar,GIB,1998,228902.4,0,90795.3,0,0,470.7,0,614,320782.4
Gibraltar,GIB,1999,238010,0,94038.3,0,0,484.9,0,614,333147.2
Gibraltar,GIB,2000,244000,0,97200,0,0,499,0,614,342313
Gibraltar,GIB,2001,250000,0,97200,0,0,511,0,614,348325
Gibraltar,GIB,2002,253000,0,100000,0,0,522,0,614,354136
Gibraltar,GIB,2003,265000,0,104000,0,0,534,0,614,370148
Gibraltar,GIB,2004,268000,0,104000,0,0,547,0,614,373161
Gibraltar,GIB,2005,271000,0,110000,0,0,561,0,614,382175
Gibraltar,GIB,2006,280000,0,117000,0,0,566,0,614,398180
Gibraltar,GIB,2007,289000,0,120000,0,0,571,0,614,410185
Gibraltar,GIB,2008,290000,0,111000,0,0,577,0,614,402191
Gibraltar,GIB,2009,299000,0,116000,0,0,583,0,614,416197
Gibraltar,GIB,2010,324000,0,119000,0,0,589,0,614,444203
Greece,GRC,1990,15344444.7,-2200000,46866136.2,0,-686000,107.2,8211940,7529621,75066249.1
Greece,GRC,1991,16161606.5,-2200000,45941267,0,-686000,147.8,8503500.2,7303510,75024031.5
Greece,GRC,1992,16572391.1,-2200000,47660446,0,-686000,188.3,8140197.4,7240897.9,76728120.7
Greece,GRC,1993,16798442.9,-2200000,47352917.3,0,-686000,228.8,7992672.4,7117001.8,76375263.2
Greece,GRC,1994,16885811.8,-2200000,47688222.8,0,-686000,269.3,8063065.2,7045005.8,76796374.9
Greece,GRC,1995,17010680.7,-2200000,48785017.8,0,-686000,309.8,8138297.5,7431514.4,78479820.2
Greece,GRC,1996,17495586.9,-2200000,48797645.8,0,-689000,350.3,10049572,7459198.3,80913353.3
Greece,GRC,1997,18084673.6,-2200000,51708141.4,0,-691000,390.8,10316044.8,7661185.9,84879436.5
Greece,GRC,1998,19743883.2,-2200000,53858187.9,0,-650000,431.3,10674508.1,7645693.3,89072703.8
Greece,GRC,1999,19927540.9,-2200000,53305191.7,0,-690000,471.8,10495426.4,7741970.9,88580601.7
Greece,GRC,2000,19367000,-2200000,57734100,0,-684000,512,10900000,7840310,92957922
Greece,GRC,2001,20049340,-2200000,58547000,0,-699000,553,11700000,7822620,95220513
Greece,GRC,2002,20355690,-2200000,58027800,0,-693000,593,12300000,7586750,95377833
Greece,GRC,2003,21285690,-2200000,58471600,0,-699000,634,14200000,7807860,98866784
Greece,GRC,2004,21383340,-2200000,58671500,0,-695000,674,13400000,7767680,98328194
Greece,GRC,2005,21785690,-2200000,59319470,0,-692000,715,14000000,8240010,100453885
Greece,GRC,2006,22258690,-2200000,57709120,0,-699000,756,13900000,7978300,98947866
Greece,GRC,2007,22889030,-2200000,62246960,0,-632000,796,12700000,7957130,102961916
Greece,GRC,2008,22045400,-2200000,59525320,0,-668000,837,12400000,7833950,98937507
Greece,GRC,2009,24728300,-2200000,54783930,0,-698000,877,10800000,7623890,95038997
Greece,GRC,2010,21922200,-2200000,52302540,0,-698000,918,9760000,8337840,89425498
Greenland,GRL,1990,,0,0,0,0,599.8,0,1337.7,1937.5
Greenland,GRL,1991,,0,0,0,0,619.1,0,1341.9,1961
Greenland,GRL,1992,,0,0,0,0,637.6,0,1343.4,1981
Greenland,GRL,1993,,0,0,0,0,655.7,0,1343.1,1998.8
Greenland,GRL,1994,,0,0,0,0,673.8,0,1342.4,2016.2
Greenland,GRL,1995,,0,0,0,0,692.6,0,1342.4,2035
Greenland,GRL,1996,,0,0,0,0,712.1,0,1343.3,2055.4
Greenland,GRL,1997,,0,0,0,0,726.7,0,1345,2071.7
Greenland,GRL,1998,,0,0,0,0,746.4,0,1347.3,2093.7
Greenland,GRL,1999,,0,0,0,0,765,0,1350,2115
Greenland,GRL,2000,0,0,0,0,0,795,0,1353.5,2148.5
Greenland,GRL,2001,0,0,0,0,0,819,0,1355.5,2174.5
Greenland,GRL,2002,0,0,0,0,0,843,0,1359.5,2202.5
Greenland,GRL,2003,0,0,0,0,0,867,0,1363.5,2230.5
Greenland,GRL,2004,0,0,0,0,0,894,0,1366.5,2260.5
Greenland,GRL,2005,0,0,0,0,0,922,0,1370.5,2292.5
Greenland,GRL,2006,0,0,0,0,0,936,0,1374.5,2310.5
Greenland,GRL,2007,0,0,0,0,0,951,0,1377.5,2328.5
Greenland,GRL,2008,0,0,0,0,0,966,0,1381.6,2347.6
Greenland,GRL,2009,0,0,0,0,0,981,0,1385.6,2366.6
Greenland,GRL,2010,0,0,0,0,0,996,0,1388.6,2384.6
Grenada,GRD,1990,27643.9,0,25800.3,0,0,0,67050.9,1047.2,121542.3
Grenada,GRD,1991,29039.3,0,26080.5,0,0,0,64320.4,1054.1,120494.3
Grenada,GRD,1992,31151.5,0,28078.8,0,0,0,59968.5,1061,120259.8
Grenada,GRD,1993,31348.5,0,30067.8,0,0,0,56009.9,1067.7,118493.9
Grenada,GRD,1994,37615.7,0,39639,0,0,0,67770.9,1074.1,146099.7
Grenada,GRD,1995,35590.2,0,37192.3,0,0,0,63962.8,1080.1,137825.4
Grenada,GRD,1996,40239.2,0,42029.9,0,0,0,72107.6,1085.8,155462.5
Grenada,GRD,1997,50373.7,0,57512.9,0,0,0,55544.4,1091.3,164522.3
Grenada,GRD,1998,77933.8,0,49628.6,0,0,0,30433.3,1096.3,159092
Grenada,GRD,1999,86330.7,0,52192.9,0,0,0,33851.7,1100.4,173475.7
Grenada,GRD,2000,85480,0,34790,0,0,0,306000,1104.3,427374.3
Grenada,GRD,2001,114360,351266.7,56880,0,351000,0,221000,1105.3,1095612
Grenada,GRD,2002,124630,351266.7,61890,0,351000,0,238000,1105.3,1127892
Grenada,GRD,2003,118950,351266.7,59170,0,351000,0,240000,1106.3,1121493
Grenada,GRD,2004,131270,351266.7,67260,0,351000,0,245000,1111.3,1146908
Grenada,GRD,2005,133760,351266.7,68030,0,351000,0,302000,1118.3,1207175
Grenada,GRD,2006,153090,-175266.7,77390,0,-175000,0,337000,1123.4,218336.7
Grenada,GRD,2007,147600,-175266.7,78050,0,-175000,0,339000,1129.4,215512.7
Grenada,GRD,2008,149850,-175266.7,82230,0,-175000,0,349000,1135.4,231948.7
Grenada,GRD,2009,155850,-175266.7,87030,0,-175000,0,364000,1141.4,257754.7
Grenada,GRD,2010,160840,-175266.7,91830,0,-175000,0,380000,1147.4,283550.7
Guadeloupe,GLP,1990,232140.6,169165.7,481109.4,0,180000,0,421727.6,133817.6,1617960.9
Guadeloupe,GLP,1991,251717.5,169203.2,575959.5,0,180000,0,432868.3,154042.3,1763790.8
Guadeloupe,GLP,1992,247596.1,169240.8,566605.7,0,180000,0,381660.1,132246.7,1677349.4
Guadeloupe,GLP,1993,258089.3,169278.3,588213.3,0,180000,0,372471.5,124467.4,1692519.8
Guadeloupe,GLP,1994,269896.4,169315.9,593589.3,0,180000,0,397747.1,126371.4,1736920.1
Guadeloupe,GLP,1995,280101.3,169353.5,601083.2,0,180000,0,392288.8,103000.3,1725827.1
Guadeloupe,GLP,1996,278734.2,169391.1,576653.7,0,180000,0,407767.7,102093.4,1714640.1
Guadeloupe,GLP,1997,281698.2,169428.8,578788.1,0,180000,0,293369.5,101417.3,1604701.9
Guadeloupe,GLP,1998,419571.6,169466.4,521862.3,0,180000,0,201778.7,100511.8,1593190.8
Guadeloupe,GLP,1999,471114.7,169504.1,543720.4,0,180000,0,223004.1,99836.4,1687179.7
Guadeloupe,GLP,2000,475165,169541.8,542000.1,0,180000,0,462000,98932.3,1927639.2
Guadeloupe,GLP,2001,474170,123460.8,557000.1,0,145000,0,381000,112546.3,1793177.2
Guadeloupe,GLP,2002,489200,123515.8,601000.1,0,145000,0,522000,97359.4,1978075.3
Guadeloupe,GLP,2003,486600,123570.8,590000.1,0,145000,0,542000,96673.5,1983844.4
Guadeloupe,GLP,2004,533098,123625.8,591000.1,0,145000,0,687000,95686.5,2175410.4
Guadeloupe,GLP,2005,537676,123680.9,597000.1,0,145000,0,687000,98997.6,2189354.6
Guadeloupe,GLP,2006,547714,6426,616000.1,0,158000,0,597000,95110.6,2020250.7
Guadeloupe,GLP,2007,567472,6446.9,621000.1,0,158000,0,673000,98823.7,2124742.7
Guadeloupe,GLP,2008,584371,6468,620500.1,0,158000,0,725000,96835.8,2191174.9
Guadeloupe,GLP,2009,600269,6489.1,628600.1,0,158000,0,737000,96148.8,2226507
Guadeloupe,GLP,2010,615267,6510.4,636600.1,0,158000,0,750000,106660.9,2273038.4
Guam,GUM,1990,,0,0,0,0,0,0,8411.3,8411.3
Guam,GUM,1991,,0,0,0,0,0,0,8574.6,8574.6
Guam,GUM,1992,,0,0,0,0,0,0,8729.4,8729.4
Guam,GUM,1993,,0,0,0,0,0,0,8875.4,8875.4
Guam,GUM,1994,,0,0,0,0,0,0,9013.1,9013.1
Guam,GUM,1995,,0,0,0,0,0,0,9143.6,9143.6
Guam,GUM,1996,,0,0,0,0,0,0,9265.2,9265.2
Guam,GUM,1997,,0,0,0,0,0,0,9379.7,9379.7
Guam,GUM,1998,,0,0,0,0,0,0,9494.1,9494.1
Guam,GUM,1999,,0,0,0,0,0,0,9618.7,9618.7
Guam,GUM,2000,0,0,0,0,0,0,0,9760.6,9760.6
Guam,GUM,2001,0,0,0,0,0,0,0,9912.6,9912.6
Guam,GUM,2002,0,0,0,0,0,0,0,10105.6,10105.6
Guam,GUM,2003,0,0,0,0,0,0,0,10290.7,10290.7
Guam,GUM,2004,0,0,0,0,0,0,0,10474.7,10474.7
Guam,GUM,2005,0,0,0,0,0,0,0,10657.8,10657.8
Guam,GUM,2006,0,0,0,0,0,0,0,10831.8,10831.8
Guam,GUM,2007,0,0,0,0,0,0,0,11025.9,11025.9
Guam,GUM,2008,0,0,0,0,0,0,0,11199.9,11199.9
Guam,GUM,2009,0,0,0,0,0,0,0,11384,11384
Guam,GUM,2010,0,0,0,0,0,0,0,11567,11567
Guatemala,GTM,1990,1754214,-1160957.4,953750.2,0,15253000,0,545565.3,471323,17816895.1
Guatemala,GTM,1991,1845625.2,-1160668.4,1050133.3,0,15253000,0,570209.7,463830,18022129.8
Guatemala,GTM,1992,1952188.2,-1160372.7,1739475.3,0,15253000,0,613211.7,358444.4,18755946.9
Guatemala,GTM,1993,2152122.5,-1160070.1,1945638.7,0,15253000,0,632096.4,512908.6,19335696.1
Guatemala,GTM,1994,2296030.1,-1159760.4,2084864.4,0,15253000,0,659241.5,568406.1,19701781.7
Guatemala,GTM,1995,2863049.3,-1159443.4,2394361.7,0,15253000,0,756004.7,609344.8,20716317.1
Guatemala,GTM,1996,2865071.4,-1159118.7,2241640.3,0,15253000,0,781233.3,546984.4,20528810.7
Guatemala,GTM,1997,3055314.6,-1158786,2308889.7,0,15253000,0,827985.4,637320.4,20923724.1
Guatemala,GTM,1998,3628144.5,-1158445.2,3349960,0,15253000,0,883033,737394.4,22693086.7
Guatemala,GTM,1999,3821086,-1158095.8,2943957.8,0,15253000,0,996050,788173.7,22644171.7
Guatemala,GTM,2000,4102200,-1157737.5,3724180,0,15253000,0,1020000,803540,23745182.5
Guatemala,GTM,2001,4364800,-497579.2,3846620,0,15180000,0,1060000,976510,24930350.8
Guatemala,GTM,2002,4684800,-498200.6,4207520,0,15180000,0,1070000,1162650,25806769.4
Guatemala,GTM,2003,4657500,-498838.4,4073430,0,15180000,0,1130000,1113640,25655731.6
Guatemala,GTM,2004,4640100,-499493.2,4572800,0,15180000,0,1170000,1184490,26247896.8
Guatemala,GTM,2005,4877500,-500165.7,4962550,0,15180000,0,1170000,1264100,26953984.3
Guatemala,GTM,2006,5000100,1981061.5,4702240,0,15913000,0,1190000,1298130,30084531.5
Guatemala,GTM,2007,6015280,2028366.7,5062120,0,15913000,0,599000,1321030,30938796.7
Guatemala,GTM,2008,6267910,2076733.1,4831960,0,15913000,0,612000,1297640,30999243.1
Guatemala,GTM,2009,7078940,2126196.8,5281760,0,15913000,0,566000,1207210,32173106.8
Guatemala,GTM,2010,7159030,2176795.6,4271560,0,15913000,0,678000,1299850,31498235.6
Guinea,GIN,1990,475157.6,-433410,355622.6,0,13702000,0,341875.2,110772.3,14552017.7
Guinea,GIN,1991,351764.3,-433498.5,292180.2,0,13702000,0,299645,112659.7,14324750.7
Guinea,GIN,1992,330237.3,-433587.9,265676.7,0,13702000,0,258627.5,116227.5,14239181.1
Guinea,GIN,1993,342068.4,-433678.2,265227.7,0,13702000,0,272507.7,121814.2,14269939.8
Guinea,GIN,1994,340865.2,-433769.3,278248,0,13702000,0,275132.5,128425.7,14290902.1
Guinea,GIN,1995,355832.9,-433861.4,270085.5,0,13702000,0,304075.2,133753.9,14331886.1
Guinea,GIN,1996,357803.9,-433954.5,285269.9,0,13690000,0,285655,136429.3,14321203.6
Guinea,GIN,1997,360396.4,-434048.4,295521.6,0,13536000,0,311256.2,136139.8,14205265.6
Guinea,GIN,1998,375641.4,-434143.4,424270.3,0,13590000,0,164111.4,143020.2,14262899.9
Guinea,GIN,1999,395244.2,-434239.3,440754.6,0,13753000,0,133508.5,151359.5,14439627.5
Guinea,GIN,2000,366082.2,-434336.2,415000,0,13652000,0,238000,152152,14388898
Guinea,GIN,2001,374082.1,-711877.2,419000,0,13466000,0,277000,157596,13981800.9
Guinea,GIN,2002,357397.5,-711978.3,417000,0,13553000,0,214000,176053,14005472.2
Guinea,GIN,2003,364397.7,-712080.4,427000,0,13671000,0,270000,175606,14195923.3
Guinea,GIN,2004,366497.7,-712183.6,440000,0,13747000,0,226000,175171,14242485.1
Guinea,GIN,2005,389995.5,-712288,463000,0,13664000,0,234000,174626,14213333.5
Guinea,GIN,2006,391794.4,-781756.9,461000,0,13937000,0,211000,173181,14392218.5
Guinea,GIN,2007,404092.7,-781864,474000,0,13958000,0,237000,171746,14462974.7
Guinea,GIN,2008,416091.3,-781972.3,488000,0,13833000,0,251000,170201,14376320
Guinea,GIN,2009,425090,-782081.8,496000,0,13652000,0,256000,172766,14219774.2
Guinea,GIN,2010,434088.6,-782192.5,504000,0,13281000,0,262000,187221,13886117.1
Guinea-Bissau,GNB,1990,94507.1,-203027,53510.4,0,1467000,0,69974.4,2624.4,1484589.3
Guinea-Bissau,GNB,1991,89160,-203896.3,57360.9,0,1467000,0,80654.9,2706.4,1492985.9
Guinea-Bissau,GNB,1992,83585.1,-204773.1,52787.1,0,1467000,0,68433.5,2795.1,1469827.7
Guinea-Bissau,GNB,1993,90230.6,-205657.6,52749.8,0,1467000,0,80418,2887.9,1487628.7
Guinea-Bissau,GNB,1994,89132.5,-206549.9,53419.7,0,1467000,0,80752,2981.6,1486735.9
Guinea-Bissau,GNB,1995,92088.4,-207450.1,52995.9,0,1467000,0,86544.8,3073.6,1494252.6
Guinea-Bissau,GNB,1996,92818.8,-208358.2,58651.4,0,1467000,0,83969.4,3163,1497244.4
Guinea-Bissau,GNB,1997,93228.8,-209274.4,58562.1,0,1467000,0,89876.2,3250.8,1502643.5
Guinea-Bissau,GNB,1998,96617.4,-210198.7,76092.5,0,1467000,0,62139.3,3339.2,1494989.7
Guinea-Bissau,GNB,1999,101023.4,-211131.4,78942.9,0,1467000,0,60149.3,3431.3,1499415.5
Guinea-Bissau,GNB,2000,101734.5,-212072.5,78600,0,1467000,0,69200,3524.6,1507986.6
Guinea-Bissau,GNB,2001,103434.5,517079.6,78900,0,2200000,0,59500,3638.5,2962552.6
Guinea-Bissau,GNB,2002,100837.3,519467.1,81000,0,2200000,0,51700,3743.4,2956747.8
Guinea-Bissau,GNB,2003,105039,521876.6,84700,0,2200000,0,64000,3860.4,2979476
Guinea-Bissau,GNB,2004,107038.6,524308.1,88000,0,2200000,0,50400,3978.4,2973725.1
Guinea-Bissau,GNB,2005,112937.8,526762,92500,0,2200000,0,54300,4096.4,2990596.2
Guinea-Bissau,GNB,2006,114637.2,-273464,93900,0,1467000,0,49000,4224.4,1455297.6
Guinea-Bissau,GNB,2007,118836.5,-274766,97800,0,1467000,0,58100,4340.4,1471310.9
Guinea-Bissau,GNB,2008,122535.8,-276080.7,101300,0,1467000,0,61400,4458.4,1480613.5
Guinea-Bissau,GNB,2009,125735.2,-277408.3,104200,0,1467000,0,63700,4576.4,1487803.3
Guinea-Bissau,GNB,2010,128534.5,-278749,107200,0,1467000,0,66100,4698.4,1494783.9
Guyana,GUY,1990,85537.8,-21211.6,305691.7,0,9594000,77.2,289824.4,1102.1,10255021.6
Guyana,GUY,1991,105355,-21216.5,380847.5,0,9594000,79.4,299974.3,1099.5,10360139.2
Guyana,GUY,1992,128428.3,-21221.3,470287.1,0,9594000,82.3,314355.7,1099.4,10487031.5
Guyana,GUY,1993,144027.9,-21226.2,526773.1,0,9594000,85.4,318955.2,1101.2,10563716.6
Guyana,GUY,1994,147310.2,-21231,541546.8,0,9594000,88.9,328102.2,1104,10590921.1
Guyana,GUY,1995,130114.1,-21235.9,473510.8,0,9594000,91.5,295783.8,1107,10473371.3
Guyana,GUY,1996,140658.8,-21240.7,501231.4,0,9277000,95.1,318299.3,1110.2,10217154.1
Guyana,GUY,1997,155516.6,-21245.6,563544.1,0,9118000,98.4,160054.6,1113.7,9977081.8
Guyana,GUY,1998,413981.3,-21250.4,659250.8,0,11710000,99,134786.3,1117.3,12897984.3
Guyana,GUY,1999,472593.6,-21255.3,731962.4,0,8241000,101.3,168945.6,1120.8,9594468.4
Guyana,GUY,2000,499815.7,-21260.1,767000.1,0,8068000,102,153000,1123.7,9467781.4
Guyana,GUY,2001,501116.1,132001.8,780000.1,0,7896000,104,167000,1127,9477349
Guyana,GUY,2002,513300,132033.5,819000.1,0,7979000,106,192000,1129.3,9636568.9
Guyana,GUY,2003,480800,132065.3,762900.1,0,13911000,107,225000,1132.4,15513004.8
Guyana,GUY,2004,530112.7,132097.1,802200.1,0,8792000,110,195000,1134.6,10452654.5
Guyana,GUY,2005,533210,132128.9,810000.1,0,12277000,110,205000,1135.8,13958584.8
Guyana,GUY,2006,531995,-414857.6,812900.1,0,10664000,112,192000,1136.9,11787286.4
Guyana,GUY,2007,541406.2,-414987.6,816300.1,0,10734000,114,255000,1139,11932971.7
Guyana,GUY,2008,550989.3,-415117.7,819000.1,0,10739000,116,268000,1141.1,11963128.8
Guyana,GUY,2009,556562.4,-415247.8,820900.1,0,12165000,117,289000,1142.3,13417474
Guyana,GUY,2010,563145.4,-415378.1,823800.1,0,8635000,119,310000,1144.5,9917830.9
Haiti,HTI,1990,427757.3,-155281.9,427049.3,0,143000,0,77940.8,201370.8,1121836.3
Haiti,HTI,1991,397531,-155232.8,430030.2,0,143000,0,66271.3,214607.1,1096206.8
Haiti,HTI,1992,410345.3,-155183,357461.7,0,143000,0,48582.8,216082.8,1020289.6
Haiti,HTI,1993,377418.5,-155132.6,213677.1,0,143000,0,63630.1,220754.2,863347.3
Haiti,HTI,1994,114495.7,-155081.7,43617.2,0,143000,0,30525.9,219972.4,396529.5
Haiti,HTI,1995,503722.7,-155030,302862.8,0,143000,0,95629.3,219422.5,1109607.3
Haiti,HTI,1996,563570.3,-154977.8,396900.9,0,143000,0,96734.5,217386.5,1262614.4
Haiti,HTI,1997,577477.7,-154924.9,594726.8,0,143000,0,102752.6,216855.4,1479887.6
Haiti,HTI,1998,640831.9,-154871.3,557562.6,0,143000,0,102385.7,216102.9,1505011.8
Haiti,HTI,1999,660253.3,-154817,557773.6,0,143000,0,136288.3,215578,1558076.2
Haiti,HTI,2000,708000,-154762.1,442000,0,143000,0,235000,214647,1587884.9
Haiti,HTI,2001,778000,-163553.5,455000,0,154000,0,283000,205797,1712243.5
Haiti,HTI,2002,817000,-163624.2,667000,0,154000,0,245000,239947,1959322.8
Haiti,HTI,2003,793000,-163695.8,605000,0,154000,0,242000,239118,1869422.2
Haiti,HTI,2004,1121000,-163768.6,531000,0,154000,0,242000,241278,2125509.4
